IsWon,Opportunity Type,Lead Source,Amount,Industry
FALSE,New Business / Add-on,Web,32670,Technology
FALSE,New Business / Add-on,Web,42300,Healthcare
FALSE,New Business,Phone Inquiry,12060,Energy
FALSE,New Business / Add-on,Web,41610,Banking
FALSE,New Business,Phone Inquiry,11880,Technology
FALSE,Existing Business,Web,44640,Technology
FALSE,Existing Business,Partner Referral,55830,Technology
FALSE,New Business / Add-on,Web,30720,Healthcare
FALSE,New Business,Web,39360,Energy
FALSE,New Business,Web,48330,Energy
FALSE,New Business,Web,31620,Healthcare
FALSE,Existing Business,Phone Inquiry,12510,Healthcare
TRUE,New Business / Add-on,Partner Referral,48060,Energy
FALSE,New Business / Add-on,Web,31290,Energy
TRUE,New Business / Add-on,Partner Referral,48120,Banking
TRUE,New Business / Add-on,Partner Referral,58890,Technology
FALSE,Existing Business,Partner Referral,68970,Technology
TRUE,New Business / Add-on,Partner Referral,67770,Healthcare
FALSE,New Business,Partner Referral,62670,Technology
FALSE,Existing Business,Partner Referral,68190,Energy
FALSE,Existing Business,Phone Inquiry,12360,Technology
TRUE,New Business / Add-on,Partner Referral,42540,Healthcare
TRUE,New Business / Add-on,Partner Referral,52110,Banking
FALSE,New Business / Add-on,Partner Referral,54930,Banking
FALSE,New Business / Add-on,Web,29910,Banking
FALSE,New Business,Phone Inquiry,11880,Energy
TRUE,New Business / Add-on,Partner Referral,59910,Banking
TRUE,New Business / Add-on,Partner Referral,44700,Banking
FALSE,New Business / Add-on,Partner Referral,62490,Banking
TRUE,New Business / Add-on,Partner Referral,65490,Banking
FALSE,New Business / Add-on,Web,28920,Banking
FALSE,Existing Business,Phone Inquiry,15060,Energy
FALSE,New Business / Add-on,Partner Referral,60090,Energy
TRUE,New Business / Add-on,Web,39120,Energy
TRUE,New Business / Add-on,Partner Referral,59700,Energy
TRUE,New Business / Add-on,Partner Referral,42930,Healthcare
FALSE,New Business / Add-on,Web,33540,Healthcare
TRUE,New Business / Add-on,Partner Referral,56340,Banking
FALSE,New Business / Add-on,Web,38640,Energy
TRUE,Existing Business,Partner Referral,65040,Technology
FALSE,New Business / Add-on,Partner Referral,51180,Healthcare
FALSE,Existing Business,Partner Referral,64470,Healthcare
TRUE,New Business / Add-on,Web,29250,Technology
TRUE,New Business / Add-on,Partner Referral,51390,Banking
FALSE,Existing Business,Web,54780,Energy
FALSE,Existing Business,Web,51570,Technology
TRUE,New Business / Add-on,Partner Referral,64020,Banking
TRUE,New Business / Add-on,Web,15090,Banking
FALSE,New Business / Add-on,Web,27120,Banking
TRUE,New Business,Partner Referral,66210,Banking
FALSE,Existing Business,Partner Referral,47520,Energy
FALSE,Existing Business,Web,33300,Energy
TRUE,New Business,Partner Referral,61950,Energy
FALSE,New Business / Add-on,Partner Referral,54150,Banking
FALSE,Existing Business,Web,54750,Healthcare
TRUE,New Business / Add-on,Web,28680,Banking
FALSE,New Business,Partner Referral,60540,Energy
FALSE,New Business / Add-on,Partner Referral,58620,Technology
FALSE,New Business / Add-on,Partner Referral,41910,Banking
FALSE,New Business,Web,39360,Healthcare
FALSE,New Business,Partner Referral,62790,Technology
FALSE,Existing Business,Partner Referral,54270,Energy
FALSE,Existing Business,Web,38220,Technology
FALSE,New Business / Add-on,Partner Referral,62700,Banking
FALSE,New Business,Phone Inquiry,12060,Healthcare
FALSE,New Business,Partner Referral,62580,Energy
FALSE,Existing Business,Web,55950,Technology
FALSE,New Business,Web,44070,Technology
FALSE,New Business / Add-on,Phone Inquiry,12420,Healthcare
FALSE,Existing Business,Phone Inquiry,15150,Healthcare
FALSE,Existing Business,Partner Referral,60300,Technology
FALSE,New Business / Add-on,Partner Referral,54360,Banking
FALSE,Existing Business,Web,53640,Energy
FALSE,New Business / Add-on,Partner Referral,57270,Technology
FALSE,Existing Business,Phone Inquiry,12270,Energy
TRUE,New Business / Add-on,Partner Referral,59160,Energy
TRUE,New Business / Add-on,Partner Referral,49830,Banking
FALSE,New Business / Add-on,Phone Inquiry,11970,Banking
FALSE,New Business,Partner Referral,65490,Energy
FALSE,New Business / Add-on,Partner Referral,51420,Energy
FALSE,New Business / Add-on,Partner Referral,61230,Technology
FALSE,New Business,Partner Referral,56820,Banking
FALSE,New Business / Add-on,Web,38640,Banking
FALSE,New Business,Phone Inquiry,16080,Healthcare
FALSE,New Business,Web,39630,Energy
FALSE,New Business / Add-on,Web,39120,Technology
FALSE,New Business / Add-on,Partner Referral,51030,Energy
FALSE,New Business / Add-on,Web,33480,Healthcare
TRUE,New Business / Add-on,Partner Referral,42240,Technology
TRUE,New Business,Partner Referral,62850,Technology
FALSE,Existing Business,Phone Inquiry,11970,Technology
TRUE,New Business / Add-on,Partner Referral,56550,Banking
FALSE,New Business,Web,27000,Energy
FALSE,Existing Business,Partner Referral,68940,Technology
FALSE,New Business / Add-on,Partner Referral,63840,Technology
FALSE,New Business / Add-on,Web,27660,Healthcare
FALSE,Existing Business,Web,23820,Healthcare
FALSE,New Business / Add-on,Phone Inquiry,12030,Technology
FALSE,Existing Business,Partner Referral,57450,Energy
FALSE,New Business,Phone Inquiry,14640,Healthcare
FALSE,New Business / Add-on,Web,20160,Technology
FALSE,Existing Business,Partner Referral,54270,Technology
FALSE,New Business / Add-on,Partner Referral,50400,Banking
FALSE,Existing Business,Web,40440,Technology
FALSE,New Business / Add-on,Phone Inquiry,11820,Technology
FALSE,New Business / Add-on,Partner Referral,48210,Banking
FALSE,Existing Business,Phone Inquiry,11760,Healthcare
FALSE,Existing Business,Web,32520,Technology
FALSE,New Business / Add-on,Web,27120,Energy
FALSE,New Business,Web,45060,Healthcare
FALSE,New Business,Phone Inquiry,11820,Banking
FALSE,New Business / Add-on,Web,43650,Technology
FALSE,Existing Business,Phone Inquiry,12030,Energy
TRUE,New Business / Add-on,Web,27570,Healthcare
FALSE,New Business / Add-on,Web,23520,Banking
FALSE,New Business / Add-on,Web,26850,Banking
FALSE,New Business / Add-on,Partner Referral,49590,Banking
FALSE,New Business / Add-on,Partner Referral,56340,Technology
TRUE,New Business / Add-on,Partner Referral,42090,Banking
TRUE,New Business / Add-on,Partner Referral,51330,Energy
FALSE,Existing Business,Partner Referral,70290,Energy
FALSE,Existing Business,Partner Referral,59550,Energy
FALSE,Existing Business,Partner Referral,67530,Technology
FALSE,New Business / Add-on,Phone Inquiry,15420,Banking
FALSE,Existing Business,Web,54180,Energy
FALSE,New Business,Web,29640,Energy
FALSE,New Business / Add-on,Phone Inquiry,11640,Healthcare
FALSE,Existing Business,Partner Referral,65820,Technology
FALSE,New Business,Web,36750,Banking
FALSE,New Business / Add-on,Web,33180,Banking
TRUE,New Business / Add-on,Partner Referral,42180,Banking
TRUE,New Business / Add-on,Partner Referral,63810,Technology
FALSE,New Business / Add-on,Partner Referral,62250,Technology
FALSE,New Business,Phone Inquiry,11700,Healthcare
FALSE,New Business,Web,23700,Energy
FALSE,New Business / Add-on,Web,15630,Banking
FALSE,New Business / Add-on,Partner Referral,54630,Energy
FALSE,New Business / Add-on,Web,17790,Healthcare
FALSE,New Business / Add-on,Web,30120,Healthcare
FALSE,New Business / Add-on,Partner Referral,63180,Banking
FALSE,New Business / Add-on,Web,33270,Banking
FALSE,New Business,Web,51270,Banking
FALSE,New Business,Phone Inquiry,11880,Banking
FALSE,New Business / Add-on,Web,35550,Banking
FALSE,New Business / Add-on,Partner Referral,54420,Energy
TRUE,New Business,Partner Referral,62220,Healthcare
FALSE,New Business,Partner Referral,47430,Energy
FALSE,New Business,Partner Referral,54420,Banking
FALSE,New Business,Partner Referral,57000,Energy
TRUE,New Business / Add-on,Partner Referral,53010,Banking
FALSE,New Business / Add-on,Web,18150,Healthcare
FALSE,New Business / Add-on,Web,29910,Technology
TRUE,New Business / Add-on,Web,17820,Energy
FALSE,Existing Business,Partner Referral,65820,Energy
FALSE,New Business / Add-on,Partner Referral,57810,Energy
FALSE,New Business / Add-on,Web,39960,Energy
FALSE,New Business / Add-on,Web,26700,Banking
TRUE,New Business,Partner Referral,66540,Energy
TRUE,New Business / Add-on,Partner Referral,63000,Banking
TRUE,New Business / Add-on,Web,15180,Banking
TRUE,New Business,Web,33090,Energy
TRUE,New Business / Add-on,Phone Inquiry,12060,Healthcare
FALSE,New Business / Add-on,Partner Referral,48060,Healthcare
FALSE,New Business,Web,41430,Technology
TRUE,New Business / Add-on,Partner Referral,41940,Healthcare
FALSE,New Business / Add-on,Phone Inquiry,12240,Healthcare
FALSE,Existing Business,Phone Inquiry,11820,Energy
FALSE,New Business / Add-on,Web,30060,Banking
TRUE,New Business / Add-on,Partner Referral,60840,Banking
FALSE,New Business,Web,50070,Energy
FALSE,New Business / Add-on,Partner Referral,51990,Energy
FALSE,New Business / Add-on,Phone Inquiry,12090,Technology
TRUE,New Business / Add-on,Partner Referral,48480,Banking
FALSE,Existing Business,Phone Inquiry,11640,Energy
TRUE,New Business / Add-on,Web,37230,Technology
TRUE,New Business / Add-on,Partner Referral,45870,Banking
FALSE,Existing Business,Web,36030,Technology
TRUE,New Business / Add-on,Partner Referral,54780,Banking
TRUE,New Business / Add-on,Partner Referral,57450,Banking
FALSE,New Business,Phone Inquiry,12210,Healthcare
FALSE,New Business,Partner Referral,56430,Healthcare
FALSE,Existing Business,Web,50460,Energy
FALSE,New Business / Add-on,Partner Referral,47250,Banking
FALSE,New Business / Add-on,Web,33330,Energy
TRUE,New Business / Add-on,Web,37590,Banking
TRUE,New Business / Add-on,Partner Referral,44700,Banking
TRUE,New Business / Add-on,Partner Referral,61260,Energy
FALSE,New Business,Phone Inquiry,12060,Healthcare
FALSE,New Business,Web,42180,Banking
FALSE,New Business,Web,32190,Energy
FALSE,Existing Business,Phone Inquiry,12450,Healthcare
FALSE,New Business,Partner Referral,62040,Technology
FALSE,New Business,Web,30480,Healthcare
TRUE,New Business / Add-on,Web,30090,Banking
FALSE,New Business / Add-on,Web,47400,Healthcare
FALSE,New Business / Add-on,Partner Referral,44760,Technology
FALSE,New Business,Partner Referral,57900,Technology
FALSE,New Business / Add-on,Phone Inquiry,12060,Healthcare
FALSE,New Business,Phone Inquiry,11640,Healthcare
FALSE,Existing Business,Web,46530,Energy
FALSE,New Business / Add-on,Phone Inquiry,12030,Healthcare
FALSE,New Business / Add-on,Phone Inquiry,11910,Energy
FALSE,New Business / Add-on,Phone Inquiry,12120,Healthcare
FALSE,New Business / Add-on,Web,40470,Healthcare
FALSE,Existing Business,Phone Inquiry,11130,Energy
FALSE,New Business / Add-on,Web,17850,Healthcare
TRUE,New Business / Add-on,Partner Referral,51900,Banking
FALSE,Existing Business,Phone Inquiry,14520,Healthcare
FALSE,Existing Business,Phone Inquiry,14130,Healthcare
FALSE,New Business,Phone Inquiry,12270,Technology
TRUE,New Business / Add-on,Partner Referral,48870,Banking
FALSE,Existing Business,Web,55380,Energy
TRUE,New Business / Add-on,Partner Referral,41490,Banking
FALSE,Existing Business,Web,32190,Energy
FALSE,New Business,Web,23790,Energy
FALSE,New Business / Add-on,Web,32790,Banking
FALSE,New Business,Partner Referral,62880,Technology
FALSE,New Business / Add-on,Web,17580,Energy
FALSE,New Business / Add-on,Web,50310,Banking
TRUE,New Business / Add-on,Partner Referral,47730,Banking
FALSE,New Business / Add-on,Partner Referral,62190,Banking
FALSE,New Business / Add-on,Partner Referral,59430,Banking
FALSE,Existing Business,Partner Referral,60030,Healthcare
FALSE,Existing Business,Phone Inquiry,12210,Energy
FALSE,New Business / Add-on,Web,26370,Banking
FALSE,New Business / Add-on,Phone Inquiry,14100,Healthcare
FALSE,New Business,Web,42420,Healthcare
FALSE,New Business / Add-on,Partner Referral,56580,Technology
FALSE,New Business / Add-on,Web,17490,Banking
FALSE,Existing Business,Phone Inquiry,12510,Energy
FALSE,Existing Business,Web,22620,Technology
TRUE,Existing Business,Partner Referral,57300,Healthcare
TRUE,New Business / Add-on,Partner Referral,54630,Banking
FALSE,Existing Business,Partner Referral,55470,Healthcare
FALSE,New Business,Web,26490,Banking
FALSE,New Business,Web,21630,Healthcare
FALSE,New Business / Add-on,Web,30150,Energy
FALSE,Existing Business,Partner Referral,65850,Energy
TRUE,New Business / Add-on,Partner Referral,47520,Banking
FALSE,Existing Business,Phone Inquiry,12180,Technology
FALSE,New Business,Partner Referral,67410,Energy
FALSE,Existing Business,Partner Referral,56580,Healthcare
FALSE,New Business,Web,24690,Technology
FALSE,New Business / Add-on,Web,44790,Technology
FALSE,New Business / Add-on,Web,28950,Banking
FALSE,Existing Business,Web,45690,Energy
FALSE,Existing Business,Web,42660,Healthcare
FALSE,New Business / Add-on,Partner Referral,57930,Banking
FALSE,New Business,Web,47580,Energy
FALSE,New Business,Partner Referral,53760,Energy
FALSE,Existing Business,Phone Inquiry,12300,Healthcare
FALSE,Existing Business,Partner Referral,63780,Technology
FALSE,New Business,Partner Referral,60210,Technology
FALSE,New Business / Add-on,Partner Referral,51360,Banking
TRUE,New Business / Add-on,Web,27150,Banking
FALSE,New Business,Partner Referral,63690,Banking
FALSE,New Business / Add-on,Web,30660,Banking
FALSE,New Business / Add-on,Phone Inquiry,11940,Healthcare
FALSE,Existing Business,Phone Inquiry,15420,Energy
TRUE,New Business / Add-on,Partner Referral,44580,Banking
FALSE,New Business,Partner Referral,59640,Banking
FALSE,New Business,Web,41820,Technology
FALSE,New Business / Add-on,Partner Referral,59010,Banking
FALSE,New Business / Add-on,Partner Referral,51270,Banking
FALSE,New Business / Add-on,Partner Referral,57540,Banking
FALSE,New Business / Add-on,Partner Referral,60450,Banking
FALSE,New Business / Add-on,Partner Referral,53520,Banking
TRUE,New Business / Add-on,Partner Referral,44460,Energy
TRUE,New Business / Add-on,Partner Referral,60360,Banking
TRUE,New Business / Add-on,Partner Referral,45000,Healthcare
FALSE,Existing Business,Phone Inquiry,15450,Energy
FALSE,Existing Business,Web,50460,Banking
FALSE,Existing Business,Web,47580,Technology
FALSE,New Business,Partner Referral,64230,Energy
FALSE,Existing Business,Phone Inquiry,12030,Technology
TRUE,Existing Business,Web,42120,Energy
FALSE,New Business / Add-on,Phone Inquiry,11700,Technology
TRUE,New Business / Add-on,Partner Referral,42450,Banking
FALSE,New Business / Add-on,Web,27180,Banking
FALSE,Existing Business,Partner Referral,69090,Banking
FALSE,Existing Business,Web,43770,Technology
FALSE,New Business,Phone Inquiry,11790,Healthcare
FALSE,Existing Business,Phone Inquiry,11730,Technology
FALSE,New Business / Add-on,Partner Referral,53730,Banking
FALSE,New Business / Add-on,Web,30210,Healthcare
TRUE,New Business / Add-on,Web,30150,Technology
FALSE,Existing Business,Web,52350,Energy
FALSE,Existing Business,Phone Inquiry,12480,Healthcare
FALSE,Existing Business,Partner Referral,65550,Technology
FALSE,New Business / Add-on,Phone Inquiry,12210,Healthcare
FALSE,New Business / Add-on,Web,33540,Banking
TRUE,New Business / Add-on,Partner Referral,47520,Energy
TRUE,New Business / Add-on,Partner Referral,57600,Banking
FALSE,Existing Business,Web,47520,Banking
FALSE,New Business / Add-on,Phone Inquiry,14400,Banking
FALSE,New Business,Partner Referral,60810,Technology
TRUE,New Business / Add-on,Partner Referral,60060,Banking
TRUE,New Business / Add-on,Web,33900,Healthcare
FALSE,New Business,Web,21270,Healthcare
TRUE,New Business / Add-on,Partner Referral,51000,Banking
FALSE,New Business,Web,47640,Technology
FALSE,New Business,Web,21120,Energy
FALSE,Existing Business,Phone Inquiry,11790,Healthcare
FALSE,Existing Business,Web,29910,Healthcare
FALSE,New Business,Web,41250,Technology
FALSE,New Business / Add-on,Partner Referral,47940,Banking
FALSE,New Business / Add-on,Partner Referral,53850,Technology
TRUE,New Business,Web,35580,Banking
FALSE,New Business / Add-on,Phone Inquiry,11640,Energy
FALSE,New Business,Partner Referral,56190,Technology
TRUE,New Business / Add-on,Web,29640,Banking
FALSE,New Business / Add-on,Phone Inquiry,11940,Healthcare
